LastTrackdt,location.coordinates,location.type
2022-09-29T22:04:42.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:04:53.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:05:03.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:05:13.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:05:22.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:05:32.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:05:43.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:06:03.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:06:13.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:06:22.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:06:32.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:06:43.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:06:53.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:07:03.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:07:13.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:07:32.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:07:43.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:07:53.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:08:03.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:08:13.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:08:22.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:08:43.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:08:53.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:09:03.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:09:13.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:09:22.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:09:33.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:09:43.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:09:53.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:10:13.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:10:23.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:10:33.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:10:43.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:11:03.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:11:23.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:11:33.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:11:43.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:11:53.000Z,"[72.95414,19.204182]",Point
2022-09-29T22:12:03.000Z,"[72.954178,19.204138]",Point
2022-09-29T22:12:13.000Z,"[72.954056,19.204121]",Point
2022-09-29T22:12:23.000Z,"[72.953781,19.204235]",Point
2022-09-29T22:12:33.000Z,"[72.953751,19.204449]",Point
2022-09-29T22:12:43.000Z,"[72.95385,19.2047]",Point
2022-09-29T22:12:53.000Z,"[72.953934,19.205025]",Point
2022-09-29T22:13:43.000Z,"[72.954346,19.20661]",Point
2022-09-29T22:14:13.000Z,"[72.954605,19.207478]",Point
2022-09-29T22:14:33.000Z,"[72.954735,19.207987]",Point
2022-09-29T22:14:53.000Z,"[72.954834,19.208176]",Point
2022-09-29T22:15:04.000Z,"[72.955002,19.20825]",Point
2022-09-29T22:15:13.000Z,"[72.95504,19.208193]",Point
2022-09-29T22:15:23.000Z,"[72.955177,19.208069]",Point
2022-09-29T22:15:33.000Z,"[72.955383,19.207857]",Point
2022-09-29T22:15:43.000Z,"[72.955566,19.207695]",Point
2022-09-29T22:15:54.000Z,"[72.955849,19.207481]",Point
2022-09-29T22:16:13.000Z,"[72.956467,19.207012]",Point
2022-09-29T22:16:34.000Z,"[72.957024,19.207157]",Point
2022-09-29T22:17:04.000Z,"[72.958015,19.207911]",Point
2022-09-29T22:17:13.000Z,"[72.958275,19.208021]",Point
2022-09-29T22:17:44.000Z,"[72.959488,19.208599]",Point
2022-09-29T22:17:53.000Z,"[72.959846,19.208771]",Point
2022-09-29T22:18:04.000Z,"[72.960403,19.209023]",Point
2022-09-29T22:18:13.000Z,"[72.960884,19.209177]",Point
2022-09-29T22:18:23.000Z,"[72.961403,19.209288]",Point
2022-09-29T22:18:34.000Z,"[72.961838,19.209333]",Point
2022-09-29T22:18:44.000Z,"[72.962166,19.209448]",Point
2022-09-29T22:19:04.000Z,"[72.961754,19.210102]",Point
2022-09-29T22:19:14.000Z,"[72.961472,19.210472]",Point
2022-09-29T22:19:24.000Z,"[72.961212,19.210819]",Point
2022-09-29T22:19:44.000Z,"[72.960678,19.211502]",Point
2022-09-29T22:20:13.000Z,"[72.959892,19.2125]",Point
2022-09-29T22:20:23.000Z,"[72.959564,19.212885]",Point
2022-09-29T22:20:43.000Z,"[72.958961,19.213631]",Point
2022-09-29T22:21:14.000Z,"[72.958504,19.214514]",Point
2022-09-29T22:21:34.000Z,"[72.958076,19.215008]",Point
2022-09-29T22:21:44.000Z,"[72.95816,19.215357]",Point
2022-09-29T22:22:04.000Z,"[72.958374,19.216192]",Point
2022-09-29T22:22:24.000Z,"[72.958809,19.216858]",Point
2022-09-29T22:22:33.000Z,"[72.958939,19.217283]",Point
2022-09-29T22:22:44.000Z,"[72.959084,19.217821]",Point
2022-09-29T22:23:04.000Z,"[72.95945,19.218515]",Point
2022-09-29T22:23:33.000Z,"[72.959946,19.219698]",Point
2022-09-29T22:24:04.000Z,"[72.960503,19.220802]",Point
2022-09-29T22:24:14.000Z,"[72.960831,19.220928]",Point
2022-09-29T22:24:44.000Z,"[72.962044,19.220295]",Point
2022-09-29T22:25:14.000Z,"[72.963684,19.219881]",Point
2022-09-29T22:25:33.000Z,"[72.964882,19.219666]",Point
2022-09-29T22:25:44.000Z,"[72.965599,19.219515]",Point
2022-09-29T22:26:04.000Z,"[72.966652,19.219313]",Point
2022-09-29T22:26:14.000Z,"[72.967262,19.219219]",Point
2022-09-29T22:26:24.000Z,"[72.96785,19.219084]",Point
2022-09-29T22:26:34.000Z,"[72.96843,19.218918]",Point
2022-09-29T22:27:04.000Z,"[72.969955,19.218679]",Point
2022-09-29T22:27:25.000Z,"[72.970169,19.219835]",Point
2022-09-29T22:27:55.000Z,"[72.969925,19.221268]",Point
2022-09-29T22:28:24.000Z,"[72.969826,19.222639]",Point
2022-09-29T22:28:34.000Z,"[72.969841,19.222973]",Point
2022-09-29T22:28:55.000Z,"[72.969818,19.223942]",Point
2022-09-29T22:29:14.000Z,"[72.969841,19.224981]",Point
2022-09-29T22:29:44.000Z,"[72.969978,19.226437]",Point
2022-09-29T22:30:14.000Z,"[72.969604,19.228031]",Point
2022-09-29T22:30:34.000Z,"[72.969788,19.228819]",Point
2022-09-29T22:30:54.000Z,"[72.970016,19.229742]",Point
2022-09-29T22:31:15.000Z,"[72.970039,19.230728]",Point
2022-09-29T22:31:24.000Z,"[72.970078,19.231182]",Point
2022-09-29T22:31:34.000Z,"[72.970131,19.231524]",Point
2022-09-29T22:31:45.000Z,"[72.969955,19.232035]",Point
2022-09-29T22:32:04.000Z,"[72.96978,19.232861]",Point
2022-09-29T22:32:15.000Z,"[72.969696,19.233572]",Point
2022-09-29T22:32:34.000Z,"[72.969673,19.235027]",Point
2022-09-29T22:32:54.000Z,"[72.96965,19.236458]",Point
2022-09-29T22:33:24.000Z,"[72.970406,19.236607]",Point
2022-09-29T22:33:35.000Z,"[72.971107,19.236538]",Point
2022-09-29T22:33:45.000Z,"[72.971886,19.236483]",Point
2022-09-29T22:33:54.000Z,"[72.972359,19.236427]",Point
2022-09-29T22:34:35.000Z,"[72.975792,19.236383]",Point
2022-09-29T22:34:45.000Z,"[72.975784,19.236778]",Point
2022-09-29T22:35:14.000Z,"[72.975494,19.239374]",Point
2022-09-29T22:35:24.000Z,"[72.975479,19.240305]",Point
2022-09-29T22:35:55.000Z,"[72.975662,19.241785]",Point
2022-09-29T22:36:14.000Z,"[72.975739,19.242481]",Point
2022-09-29T22:36:44.000Z,"[72.9757,19.244293]",Point
2022-09-29T22:37:14.000Z,"[72.975662,19.245661]",Point
2022-09-29T22:37:55.000Z,"[72.974869,19.248156]",Point
2022-09-29T22:38:25.000Z,"[72.973717,19.249989]",Point
2022-09-29T22:38:35.000Z,"[72.973442,19.250484]",Point
2022-09-29T22:38:45.000Z,"[72.972984,19.251156]",Point
2022-09-29T22:39:04.000Z,"[72.972229,19.25297]",Point
2022-09-29T22:39:15.000Z,"[72.972359,19.253239]",Point
2022-09-29T22:39:25.000Z,"[72.972595,19.253471]",Point
2022-09-29T22:39:55.000Z,"[72.973351,19.255121]",Point
2022-09-29T22:40:15.000Z,"[72.973618,19.25642]",Point
2022-09-29T22:40:35.000Z,"[72.97393,19.257353]",Point
2022-09-29T22:40:46.000Z,"[72.973846,19.257578]",Point
2022-09-29T22:41:05.000Z,"[72.973259,19.258205]",Point
2022-09-29T22:41:16.000Z,"[72.972893,19.258524]",Point
2022-09-29T22:41:25.000Z,"[72.972633,19.258799]",Point
2022-09-29T22:41:46.000Z,"[72.972183,19.259428]",Point
2022-09-29T22:42:05.000Z,"[72.97168,19.260098]",Point
2022-09-29T22:42:16.000Z,"[72.97139,19.260517]",Point
2022-09-29T22:42:35.000Z,"[72.971169,19.261311]",Point
2022-09-29T22:42:55.000Z,"[72.970856,19.262154]",Point
2022-09-29T22:43:16.000Z,"[72.971077,19.263147]",Point
2022-09-29T22:43:25.000Z,"[72.971085,19.263357]",Point
2022-09-29T22:43:35.000Z,"[72.971085,19.263594]",Point
2022-09-29T22:43:46.000Z,"[72.9711,19.263935]",Point
2022-09-29T22:43:56.000Z,"[72.971069,19.264147]",Point
2022-09-29T22:44:15.000Z,"[72.971024,19.264633]",Point
2022-09-29T22:44:25.000Z,"[72.970978,19.264862]",Point
2022-09-29T22:44:36.000Z,"[72.970795,19.265141]",Point
2022-09-29T22:44:45.000Z,"[72.97036,19.265057]",Point
2022-09-29T22:44:55.000Z,"[72.970039,19.26498]",Point
2022-09-29T22:45:16.000Z,"[72.96981,19.265127]",Point
2022-09-29T22:45:26.000Z,"[72.969788,19.26527]",Point
2022-09-29T22:45:35.000Z,"[72.969757,19.265446]",Point
2022-09-29T22:45:45.000Z,"[72.969604,19.26549]",Point
2022-09-29T22:46:06.000Z,"[72.969521,19.265791]",Point
2022-09-29T22:46:16.000Z,"[72.969521,19.265802]",Point
2022-09-29T22:46:26.000Z,"[72.969505,19.265842]",Point
2022-09-29T22:46:35.000Z,"[72.969391,19.265997]",Point
2022-09-29T22:46:55.000Z,"[72.969391,19.266079]",Point
2022-09-29T22:47:06.000Z,"[72.9692,19.266523]",Point
2022-09-29T22:47:25.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:47:35.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:47:46.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:47:56.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:48:06.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:48:25.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:48:35.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:49:06.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:49:25.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:49:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:49:46.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:49:56.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:50:15.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:50:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:50:56.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:51:16.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:51:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:51:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:51:46.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:52:06.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:52:16.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:52:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:52:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:52:56.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:53:06.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:53:16.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:53:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:53:46.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:53:56.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:54:06.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:54:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:54:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:54:56.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:55:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:55:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:55:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:55:56.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:56:06.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:56:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:56:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:56:46.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:56:56.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:57:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:57:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:57:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:57:46.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:57:56.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:58:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:58:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:58:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:58:46.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:58:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:59:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:59:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:59:46.000Z,"[72.969116,19.266733]",Point
2022-09-29T22:59:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:00:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:00:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:00:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:01:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:01:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:01:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:01:47.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:02:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:02:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:02:46.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:03:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:03:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:03:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:03:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:03:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:04:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:04:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:04:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:04:47.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:04:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:05:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:05:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:05:36.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:05:47.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:05:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:06:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:06:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:06:37.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:06:47.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:07:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:07:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:07:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:07:47.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:08:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:08:26.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:08:47.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:08:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:09:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:09:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:09:37.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:09:47.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:09:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:10:17.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:10:27.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:10:37.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:10:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:11:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:11:18.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:11:27.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:11:47.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:11:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:12:18.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:12:28.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:12:37.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:12:47.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:13:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:13:18.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:13:28.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:13:37.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:13:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:14:07.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:14:18.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:14:28.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:14:37.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:14:57.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:15:08.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:15:28.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:15:37.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:15:47.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:16:08.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:16:18.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:16:28.000Z,"[72.969116,19.266733]",Point
2022-09-29T23:16:47.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:16:57.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:17:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:17:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:17:37.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:17:47.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:17:57.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:18:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:18:28.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:18:37.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:18:47.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:19:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:19:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:19:28.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:19:37.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:19:58.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:20:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:20:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:20:37.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:20:58.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:21:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:21:28.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:21:38.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:21:58.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:22:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:22:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:22:38.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:22:48.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:23:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:23:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:23:39.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:23:48.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:23:58.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:24:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:24:28.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:24:48.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:24:58.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:25:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:25:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:25:39.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:25:48.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:26:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:26:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:26:29.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:26:39.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:26:58.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:27:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:27:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:27:39.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:27:48.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:27:58.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:28:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:28:18.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:28:39.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:28:48.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:28:58.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:29:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:29:29.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:29:39.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:29:48.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:30:08.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:30:19.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:30:29.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:30:39.000Z,"[72.96907,19.26672]",Point
2022-09-29T23:30:58.000Z,"[72.969109,19.26671]",Point
2022-09-29T23:31:08.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:31:19.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:31:39.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:31:48.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:31:58.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:32:08.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:32:29.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:32:48.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:32:58.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:33:19.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:33:39.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:33:48.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:34:09.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:34:19.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:34:29.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:34:39.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:34:58.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:35:09.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:35:19.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:35:29.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:35:48.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:35:58.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:36:09.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:36:29.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:36:39.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:36:48.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:37:09.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:37:19.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:37:29.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:37:39.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:37:59.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:38:09.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:38:19.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:38:39.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:38:49.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:38:59.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:39:09.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:39:29.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:39:39.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:39:49.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:40:09.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:40:19.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:40:29.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:40:39.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:40:59.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:41:09.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:41:19.000Z,"[72.969093,19.266712]",Point
2022-09-29T23:41:29.000Z,"[72.969093,19.266712]",Point
