geometry,geometry1,longitude,latitude,highway,name,operator,position,public_transport,ref,route_direction,route_num
Feature,Point,72.9799705,19.1979207,bus_stop,Central Maidan,Thane Municipal Transport,23,platform,3101,0,61
Feature,Point,72.9785381,19.1970472,bus_stop,Court Naka,Thane Municipal Transport,24,platform,3102,0,61
Feature,Point,72.9778978,19.1946193,bus_stop,Jambhali Naka,Thane Municipal Transport,25,platform,3103,0,61
Feature,Point,72.9769159,19.1905197,bus_stop,Prabhat Cinema,Thane Municipal Transport,26,platform,3104,0,61
Feature,Point,72.9772093,19.1871379,bus_stop,Thane Station West SATIS,Thane Municipal Transport,27,platform,3105,0,61
Feature,Point,72.9772113,19.1871369,bus_stop,Thane Station West SATIS,Thane Municipal Transport,1,platform,3106,1,61
Feature,Point,72.9767118,19.1937991,bus_stop,Talao Pali / Jambhali Naka,Thane Municipal Transport,2,platform,3107,1,61
Feature,Point,72.9772442,19.1971039,bus_stop,Tembhi Naka / Court Naka,Thane Municipal Transport,3,platform,3108,1,61
Feature,Point,72.978824,19.1990731,bus_stop,Civil Hospital,Thane Municipal Transport,4,platform,3109,1,61
Feature,Point,72.9792972,19.201252,bus_stop,Police Line,Thane Municipal Transport,5,platform,3110,1,61
Feature,Point,72.97871,19.2034255,bus_stop,Holly Cross School,Thane Municipal Transport,6,platform,3111,1,61
Feature,Point,72.9771862,19.2073079,bus_stop,Castle Mill,Thane Municipal Transport,7,platform,3112,1,61
Feature,Point,72.9770195,19.2093528,bus_stop,Gokul Nagar,Thane Municipal Transport,8,platform,3113,1,61
Feature,Point,72.9771027,19.2108313,bus_stop,Muktai Nagar,Thane Municipal Transport,9,platform,3114,1,61
Feature,Point,72.9773374,19.2144875,bus_stop,Majiwada Naka,Thane Municipal Transport,10,platform,3115,1,61
Feature,Point,72.9777806,19.2162562,bus_stop,Ashapura Mandir,Thane Municipal Transport,11,platform,3116,1,61
Feature,Point,72.9775213,19.2210927,bus_stop,Kapurbawdi,Thane Municipal Transport,12,platform,3117,1,61
Feature,Point,72.9773095,19.2234482,bus_stop,Tattvagyan Vidyapeeth,Thane Municipal Transport,13,platform,3118,1,61
Feature,Point,72.9765496,19.2298505,bus_stop,Lokim Company / R Mall,Thane Municipal Transport,14,platform,3119,1,61
Feature,Point,72.9758917,19.2349982,bus_stop,Manpada,Thane Municipal Transport,15,platform,3120,1,61
Feature,Point,72.9754835,19.239052,bus_stop,Mulla Bagh,Thane Municipal Transport,16,platform,3121,1,61
Feature,Point,72.9755762,19.2410327,bus_stop,Azad Nagar Naka,Thane Municipal Transport,17,platform,3122,1,61
Feature,Point,72.9752869,19.2473512,bus_stop,Patli Pada,Thane Municipal Transport,18,platform,3123,1,61
Feature,Point,72.973416,19.2505138,bus_stop,Dongri Pada,Thane Municipal Transport,19,platform,3124,1,61
Feature,Point,72.9722584,19.252732,bus_stop,Wagh Bill Naka,Thane Municipal Transport,20,platform,3125,1,61
Feature,Point,72.9704788,19.2571155,bus_stop,Panchamrit,Thane Municipal Transport,21,platform,3126,1,61
Feature,Point,72.9691728,19.2604289,bus_stop,Batata Company / Vijay Garden,Thane Municipal Transport,22,platform,3127,1,61
Feature,Point,72.9682512,19.2627948,bus_stop,Muchhala College,Thane Municipal Transport,23,platform,3128,1,61
Feature,Point,72.96547667,19.262215,bus_stop,Parkwood Society,Thane Municipal Transport,24,platform,3129,1,61
Feature,Point,72.9598,19.26169667,bus_stop,Monalisa Lawns,Thane Municipal Transport,25,platform,3130,1,61
Feature,Point,72.9599772,19.2624355,bus_stop,Hawre City / Boriwade Gaon,Thane Municipal Transport,26,platform,3131,1,61
Feature,Point,72.976638,19.18503,bus_stop,Thane Station (East) Kopri,Thane Municipal Transport,1,platform,3132,1,111
Feature,Point,72.9724102,19.1845228,bus_stop,Gaondevi Mandir Kopri,Thane Municipal Transport,2,platform,3133,1,111
Feature,Point,72.9707458,19.1824244,bus_stop,Siddharth Nagar Shashkiya Niwas,Thane Municipal Transport,3,platform,3134,1,111
Feature,Point,72.9677477,19.1816112,bus_stop,Swami Vivekanand Chowk,Thane Municipal Transport,4,platform,3135,1,111
Feature,Point,72.9647173,19.1845358,bus_stop,Gynan Sadhana College,Thane Municipal Transport,5,platform,3136,1,111
Feature,Point,72.963185,19.1893679,bus_stop,Teen Hath Naka,Thane Municipal Transport,6,platform,3137,1,111
Feature,Point,72.9627439,19.1877118,bus_stop,Teen Hat Naka,Thane Municipal Transport,7,platform,3138,1,111
Feature,Point,72.9611671,19.1866965,bus_stop,Johnson Company,Thane Municipal Transport,8,platform,3139,1,111
Feature,Point,72.9580234,19.1857384,bus_stop,Kashish Park,Thane Municipal Transport,9,platform,3140,1,111
Feature,Point,72.9565979,19.18554,bus_stop,Mulund Check Naka,Thane Municipal Transport,10,platform,3141,1,111
Feature,Point,72.9551494,19.1874052,bus_stop,Automatic Company,Thane Municipal Transport,11,platform,3142,1,111
Feature,Point,72.9552524,19.191099,bus_stop,M. I. D. C,Thane Municipal Transport,12,platform,3143,1,111
Feature,Point,72.9538706,19.1933766,bus_stop,Road No 16,Thane Municipal Transport,13,platform,3144,1,111
Feature,Point,72.95167,19.1943374,bus_stop,Durdwani Kendra,Thane Municipal Transport,14,platform,3145,1,111
Feature,Point,72.9495764,19.194549,bus_stop,Wagle Circle,Thane Municipal Transport,15,platform,3146,1,111
Feature,Point,72.945314,19.1950918,bus_stop,Ravi Fisheries,Thane Municipal Transport,16,platform,3147,1,111
Feature,Point,72.9431335,19.1953687,bus_stop,ITI Circle,Thane Municipal Transport,17,platform,3148,1,111
Feature,Point,72.9490625,19.1977002,bus_stop,Tata Motors,Thane Municipal Transport,18,platform,3149,1,111
Feature,Point,72.9490342,19.2006885,bus_stop,Sathe Nagar,Thane Municipal Transport,19,platform,3150,1,111
Feature,Point,72.9458275,19.2016543,bus_stop,Wagle Bus Depot,Thane Municipal Transport,20,platform,3151,1,111
Feature,Point,72.945827,19.201697,bus_stop,Wagle Bus Depot,Thane Municipal Transport,1,platform,3152,0,111
Feature,Point,72.9491833,19.2007718,bus_stop,Sathe Nagar,Thane Municipal Transport,2,platform,3153,0,111
Feature,Point,72.9492513,19.1977314,bus_stop,Tata Motors,Thane Municipal Transport,3,platform,3154,0,111
Feature,Point,72.9430927,19.195526,bus_stop,ITI Circle,Thane Municipal Transport,4,platform,3155,0,111
Feature,Point,72.945341,19.1952385,bus_stop,Ravi Fisheries,Thane Municipal Transport,5,platform,3156,0,111
Feature,Point,72.9497662,19.194721,bus_stop,Wagle Circle,Thane Municipal Transport,6,platform,3157,0,111
Feature,Point,72.9516942,19.1944601,bus_stop,Durdwani Kendra,Thane Municipal Transport,7,platform,3158,0,111
Feature,Point,72.9537729,19.1936998,bus_stop,Road No 16,Thane Municipal Transport,8,platform,3159,0,111
Feature,Point,72.9552254,19.1921299,bus_stop,Passport Office,Thane Municipal Transport,9,platform,3160,0,111
Feature,Point,72.9554359,19.1911647,bus_stop,M. I. D. C,Thane Municipal Transport,10,platform,3161,0,111
Feature,Point,72.955379,19.1877067,bus_stop,Automatic Company,Thane Municipal Transport,11,platform,3162,0,111
Feature,Point,72.9566817,19.1858331,bus_stop,Mulund Check Naka (Narpoli),Thane Municipal Transport,12,platform,3163,0,111
Feature,Point,72.9581612,19.1859803,bus_stop,Kashish Park,Thane Municipal Transport,13,platform,3164,0,111
Feature,Point,72.96108,19.1869189,bus_stop,Johnson Company,Thane Municipal Transport,14,platform,3165,0,111
Feature,Point,72.9625635,19.1879347,bus_stop,Teen Hath Naka,Thane Municipal Transport,15,platform,3166,0,111
Feature,Point,72.9640809,19.1876349,bus_stop,Teen Hath Naka,Thane Municipal Transport,16,platform,3167,0,111
Feature,Point,72.9652607,19.1842671,bus_stop,Gynan Sadhana College,Thane Municipal Transport,17,platform,3168,0,111
Feature,Point,72.9675709,19.1817776,bus_stop,Swami Vivekanand Chowk,Thane Municipal Transport,18,platform,3169,0,111
Feature,Point,72.9704815,19.1825251,bus_stop,Siddharth Nagar Shashkiya Niwas,Thane Municipal Transport,19,platform,3170,0,111
Feature,Point,72.9723407,19.1846316,bus_stop,Gaondevi Mandir Kopri,Thane Municipal Transport,20,platform,3171,0,111
Feature,Point,72.976542,19.18503,bus_stop,Thane Station (East) Kopri,Thane Municipal Transport,21,platform,3172,0,111
Feature,Point,72.998855,19.19635333,bus_stop,Kalwa Railway Station,Thane Municipal Transport,1,platform,3173,1,82
Feature,Point,73.0038331,19.2005304,bus_stop,Kharegaon Fatak,Thane Municipal Transport,2,platform,3174,1,82
Feature,Point,73.00520167,19.20189667,bus_stop,Anand Vihar,Thane Municipal Transport,3,platform,3175,1,82
Feature,Point,73.007015,19.20329667,bus_stop,Indira Nagar,Thane Municipal Transport,4,platform,3176,1,82
Feature,Point,73.0095623,19.2042289,bus_stop,Rameshwar Society,Thane Municipal Transport,5,platform,3177,1,82
Feature,Point,73.01288167,19.20434167,bus_stop,Gholai Nagar,Thane Municipal Transport,6,platform,3178,1,82
Feature,Point,73.01176833,19.204125,bus_stop,Gholai Nagar,Thane Municipal Transport,1,platform,3179,0,82
Feature,Point,73.00968,19.20422167,bus_stop,Rameshwar Society,Thane Municipal Transport,2,platform,3180,0,82
Feature,Point,73.007225,19.203375,bus_stop,Indira Nagar,Thane Municipal Transport,3,platform,3181,0,82
Feature,Point,73.00524167,19.20189333,bus_stop,Anand Vihar,Thane Municipal Transport,4,platform,3182,0,82
Feature,Point,73.0038738,19.2006383,bus_stop,Kharegaon Fatak,Thane Municipal Transport,5,platform,3183,0,82
Feature,Point,72.998855,19.19635333,bus_stop,Kalwa Railway Station,Thane Municipal Transport,6,platform,3173,0,82
Feature,Point,72.94936,19.19286,bus_stop,Kisan Nagar,Thane Municipal Transport,1,platform,270,1,43
Feature,Point,72.9497662,19.1947236,bus_stop,Wagle Circle,Thane Municipal Transport,2,platform,271,1,43
Feature,Point,72.9536516,19.1937682,bus_stop,Road No 16,Thane Municipal Transport,3,platform,272,1,43
Feature,Point,72.9554066,19.1911617,bus_stop,M.I.D.C.,Thane Municipal Transport,4,platform,273,1,43
Feature,Point,72.9566818,19.1858154,bus_stop,Mulund Check Naka,Thane Municipal Transport,5,platform,274,1,43
Feature,Point,72.9581619,19.1859621,bus_stop,Kashish Park,Thane Municipal Transport,6,platform,275,1,43
Feature,Point,72.9611452,19.1869221,bus_stop,Johnson Company,Thane Municipal Transport,7,platform,276,1,43
Feature,Point,72.9625628,19.1879519,bus_stop,Teen Hath Naka,Thane Municipal Transport,8,platform,277,1,43
Feature,Point,72.9644701,19.1889993,bus_stop,Forest Office,Thane Municipal Transport,9,platform,278,1,43
Feature,Point,72.9661077,19.1906054,bus_stop,Hari Nivas,Thane Municipal Transport,10,platform,279,1,43
Feature,Point,72.968645,19.1873685,bus_stop,Ice Factory,Thane Municipal Transport,11,platform,280,1,43
Feature,Point,72.971733,19.1876605,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,12,platform,281,1,43
Feature,Point,72.9746814,19.1887776,bus_stop,Gaondevi,Thane Municipal Transport,13,platform,282,1,43
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,14,platform,283,1,43
Feature,Point,72.9766613,19.1938002,bus_stop,Talao Pali,Thane Municipal Transport,15,platform,284,1,43
Feature,Point,72.9773186,19.1971042,bus_stop,Tembhi Naka,Thane Municipal Transport,16,platform,285,1,43
Feature,Point,72.9788224,19.1990353,bus_stop,Civil Hospital,Thane Municipal Transport,17,platform,286,1,43
Feature,Point,72.9812988,19.1989812,bus_stop,R.T.O Thane,Thane Municipal Transport,18,platform,287,1,43
Feature,Point,72.9832129,19.1973193,bus_stop,Kanhaji Agrh Chowk,Thane Municipal Transport,19,platform,288,1,43
Feature,Point,72.9875995,19.196292,bus_stop,Kalwa Naka,Thane Municipal Transport,20,platform,289,1,43
Feature,Point,72.9907979,19.1968213,bus_stop,Manisha Nagar,Thane Municipal Transport,21,platform,290,1,43
Feature,Point,72.9938332,19.1980337,bus_stop,Sahyadri Society,Thane Municipal Transport,22,platform,291,1,43
Feature,Point,72.9953232,19.198808,bus_stop,Jyotiba Phule Nagar / Sukur Park,Thane Municipal Transport,23,platform,292,1,43
Feature,Point,72.9986435,19.2004522,bus_stop,Datta Wadi,Thane Municipal Transport,24,platform,293,1,43
Feature,Point,73.001359,19.2018155,bus_stop,Kharegaon Naka,Thane Municipal Transport,25,platform,294,1,43
Feature,Point,73.001542,19.2031855,bus_stop,Kharegaon Pakhadi,Thane Municipal Transport,26,platform,295,1,43
Feature,Point,72.9995867,19.2052914,bus_stop,Kharegaon,Thane Municipal Transport,27,platform,296,1,43
Feature,Point,72.9843872,19.2143345,bus_stop,Lodha,Thane Municipal Transport,1,platform,3184,0,112
Feature,Point,72.9844941,19.2132377,bus_stop,Lodha Complex,Thane Municipal Transport,2,platform,3185,0,112
Feature,Point,72.9846525,19.21149,bus_stop,Lodha Gate,Thane Municipal Transport,3,platform,3186,0,112
Feature,Point,72.984103,19.2108498,bus_stop,Majiwada,Thane Municipal Transport,4,platform,3187,0,112
Feature,Point,72.9772645,19.2105741,bus_stop,Muktai Nagar,Thane Municipal Transport,5,platform,3188,0,112
Feature,Point,72.9771247,19.2088865,bus_stop,Gokul Nagar,Thane Municipal Transport,6,platform,3189,0,112
Feature,Point,72.9775002,19.2071093,bus_stop,Castle Mill,Thane Municipal Transport,7,platform,3190,0,112
Feature,Point,72.9795409,19.201159,bus_stop,Police Line,Thane Municipal Transport,8,platform,3191,0,112
Feature,Point,72.9799664,19.1979219,bus_stop,Central Maidan,Thane Municipal Transport,9,platform,3192,0,112
Feature,Point,72.9785378,19.1970568,bus_stop,Court Naka,Thane Municipal Transport,10,platform,3193,0,112
Feature,Point,72.977949,19.194488,bus_stop,Jambhali Naka,Thane Municipal Transport,11,platform,3194,0,112
Feature,Point,72.9769146,19.1905192,bus_stop,Prabhat Cinema,Thane Municipal Transport,12,platform,3195,0,112
Feature,Point,72.9772123,19.1871273,bus_stop,Thane Station West SATIS,Thane Municipal Transport,13,platform,3196,0,112
Feature,Point,72.9772105,19.1871558,bus_stop,Thane Station West SATIS,Thane Municipal Transport,1,platform,3197,0,3
Feature,Point,72.9766927,19.1937994,bus_stop,Talao Pali,Thane Municipal Transport,2,platform,3198,0,3
Feature,Point,72.9717261,19.187607,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,3,platform,3199,0,3
Feature,Point,72.9675353,19.1886659,bus_stop,Shahu Maharaj Market,Thane Municipal Transport,4,platform,3200,0,3
Feature,Point,72.9676961,19.1904637,bus_stop,Hari Niwas,Thane Municipal Transport,5,platform,3201,0,3
Feature,Point,72.9647031,19.1889397,bus_stop,Forest Office,Thane Municipal Transport,6,platform,3202,0,3
Feature,Point,72.9627432,19.1877052,bus_stop,Teen Hath Naka,Thane Municipal Transport,7,platform,3203,0,3
Feature,Point,72.9611666,19.1866754,bus_stop,Johnson Company,Thane Municipal Transport,8,platform,3204,0,3
Feature,Point,72.9580217,19.1857361,bus_stop,Kashish Park,Thane Municipal Transport,9,platform,3205,0,3
Feature,Point,72.9565973,19.18553,bus_stop,Mulund Check Naka (Narpoli),Thane Municipal Transport,10,platform,3206,0,3
Feature,Point,72.9551453,19.1874041,bus_stop,Automatic Company,Thane Municipal Transport,11,platform,3207,0,3
Feature,Point,72.9552509,19.1910991,bus_stop,M.I.D.C,Thane Municipal Transport,12,platform,3208,0,3
Feature,Point,72.9538549,19.1933891,bus_stop,Road No 16,Thane Municipal Transport,13,platform,3209,0,3
Feature,Point,72.95492066,19.19595915,bus_stop,Bradma Compound,Thane Municipal Transport,14,platform,3210,0,3
Feature,Point,72.9556999,19.1976043,bus_stop,Ambika Nagar,Thane Municipal Transport,15,platform,3211,0,3
Feature,Point,72.9541809,19.1993826,bus_stop,Agriculture,Thane Municipal Transport,16,platform,3212,0,3
Feature,Point,72.9536996,19.2025581,bus_stop,Jai Bhawani Nagar,Thane Municipal Transport,17,platform,3213,0,3
Feature,Point,72.9539819,19.2035738,bus_stop,Kamgar Hospital Thane,Thane Municipal Transport,18,platform,3214,0,3
Feature,Point,72.954137,19.20590019,bus_stop,Sawarkar Nagar,Thane Municipal Transport,19,platform,3215,0,3
Feature,Point,72.9546675,19.2078418,bus_stop,Yashodhan Nagar,Thane Municipal Transport,20,platform,3216,0,3
Feature,Point,72.9522782,19.2093606,bus_stop,Lokmanya Nagar,Thane Municipal Transport,21,platform,3217,0,3
Feature,Point,72.9522876,19.2093573,bus_stop,Lokmanya Nagar,Thane Municipal Transport,1,platform,3218,1,3
Feature,Point,72.9540062,19.2085084,bus_stop,Yashodhan Nagar,Thane Municipal Transport,2,platform,3219,1,3
Feature,Point,72.95425928,19.20606078,bus_stop,Sawarkar Nagar,Thane Municipal Transport,3,platform,3220,1,3
Feature,Point,72.9541217,19.2036509,bus_stop,Kamgar Hospital Thane,Thane Municipal Transport,4,platform,3221,1,3
Feature,Point,72.9537287,19.2020494,bus_stop,Jai Bhawani Nagar,Thane Municipal Transport,5,platform,3222,1,3
Feature,Point,72.9539748,19.2000843,bus_stop,Agriculture,Thane Municipal Transport,6,platform,3223,1,3
Feature,Point,72.9556565,19.1977496,bus_stop,Ambika Nagar,Thane Municipal Transport,7,platform,3224,1,3
Feature,Point,72.953771,19.1937012,bus_stop,Road No 16,Thane Municipal Transport,8,platform,3225,1,3
Feature,Point,72.955442,19.1911632,bus_stop,M.I.D.C,Thane Municipal Transport,9,platform,3226,1,3
Feature,Point,72.9566807,19.1858298,bus_stop,Mulund Check Naka (Narpoli),Thane Municipal Transport,10,platform,3227,1,3
Feature,Point,72.9644606,19.1890219,bus_stop,Forest Office,Thane Municipal Transport,11,platform,3228,1,3
Feature,Point,72.9679519,19.1912478,bus_stop,Hari Niwas,Thane Municipal Transport,12,platform,3229,1,3
Feature,Point,72.9686447,19.1873646,bus_stop,Ice Factory,Thane Municipal Transport,13,platform,3230,1,3
Feature,Point,72.9717325,19.1876623,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,14,platform,3231,1,3
Feature,Point,72.9746784,19.1887786,bus_stop,Gaondevi,Thane Municipal Transport,15,platform,3232,1,3
Feature,Point,72.9772051,19.1871792,bus_stop,Thane Station West SATIS,Thane Municipal Transport,16,platform,3233,1,3
Feature,Point,72.9772104,19.1871502,bus_stop,Thane Station West SATIS,Thane Municipal Transport,1,platform,3234,1,10
Feature,Point,72.9737647,19.189159,bus_stop,Gaondevi,Thane Municipal Transport,2,platform,3235,1,10
Feature,Point,72.9687968,19.1872068,bus_stop,Ice Factory,Thane Municipal Transport,3,platform,3236,1,10
Feature,Point,72.9674344,19.1914422,bus_stop,Hari Niwas,Thane Municipal Transport,4,platform,3237,1,10
Feature,Point,72.9704167,19.1943877,bus_stop,Vandana Cinema,Thane Municipal Transport,5,platform,3238,1,10
Feature,Point,72.9717147,19.1984515,bus_stop,Makhamali Talav,Thane Municipal Transport,6,platform,3239,1,10
Feature,Point,72.9732935,19.2007664,bus_stop,Khopat S.T. Workshop,Thane Municipal Transport,7,platform,3240,1,10
Feature,Point,72.972243,19.2028723,bus_stop,Khopat,Thane Municipal Transport,8,platform,3241,1,10
Feature,Point,72.9698022,19.2040705,bus_stop,Pujani Estate,Thane Municipal Transport,9,platform,3242,1,10
Feature,Point,72.9670909,19.2053512,bus_stop,Cadbury Company,Thane Municipal Transport,10,platform,3243,1,10
